# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: Kepler with J2
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
59593.00195602,-0.67835516,-0.66666560,-0.48161278
59593.00207176,-0.68327225,-0.66925262,-0.47094713
59593.00218750,-0.68810241,-0.67175453,-0.46022156
59593.00230324,-0.69284504,-0.67417100,-0.44943746
59593.00241898,-0.69749952,-0.67650173,-0.43859618
59593.00253472,-0.70206526,-0.67874642,-0.42769911
59593.00265046,-0.70654168,-0.68090479,-0.41674763
59593.00276620,-0.71092822,-0.68297655,-0.40574313
59593.00288194,-0.71522430,-0.68496145,-0.39468702
59593.00299769,-0.71942940,-0.68685923,-0.38358070
59593.00311343,-0.72354296,-0.68866964,-0.37242558
59593.00322917,-0.72756447,-0.69039246,-0.36122309
59593.00334491,-0.73149342,-0.69202746,-0.34997464
59593.00346065,-0.73532930,-0.69357444,-0.33868166
59593.00357639,-0.73907162,-0.69503320,-0.32734560
59593.00369213,-0.74271991,-0.69640355,-0.31596789
59593.00380787,-0.74627371,-0.69768531,-0.30454999
59593.00392361,-0.74973256,-0.69887833,-0.29309334
59593.00403935,-0.75309602,-0.69998244,-0.28159940
59593.00415509,-0.75636367,-0.70099751,-0.27006963
59593.00427083,-0.75953508,-0.70192341,-0.25850550
59593.00438657,-0.76260985,-0.70276002,-0.24690849
59593.00450232,-0.76558759,-0.70350722,-0.23528006
59593.00461806,-0.76846793,-0.70416493,-0.22362170
59593.00473380,-0.77125049,-0.70473306,-0.21193488
59593.00484954,-0.77393492,-0.70521154,-0.20022110
59593.00496528,-0.77652088,-0.70560030,-0.18848184
59593.00508102,-0.77900804,-0.70589929,-0.17671861
59593.00519676,-0.78139608,-0.70610848,-0.16493289
59593.00531250,-0.78368470,-0.70622784,-0.15312618
59593.00542824,-0.78587361,-0.70625734,-0.14129999
59593.00554398,-0.78796253,-0.70619700,-0.12945582
59593.00565972,-0.78995118,-0.70604680,-0.11759518
59593.00577546,-0.79183933,-0.70580678,-0.10571958
59593.00589120,-0.79362672,-0.70547696,-0.09383053
59593.00600694,-0.79531314,-0.70505738,-0.08192953
59593.00612269,-0.79689836,-0.70454810,-0.07001811
59593.00623843,-0.79838219,-0.70394917,-0.05809779
59593.00635417,-0.79976443,-0.70326068,-0.04617007
59593.00646991,-0.80104491,-0.70248271,-0.03423647
59593.00658565,-0.80222347,-0.70161536,-0.02229852
59593.00670139,-0.80329995,-0.70065873,-0.01035774
59593.00681713,-0.80427422,-0.69961296,0.00158437
59593.00693287,-0.80514616,-0.69847817,0.01352627
59593.00704861,-0.80591565,-0.69725450,0.02546646
59593.00716435,-0.80658259,-0.69594212,0.03740340
59593.00728009,-0.80714691,-0.69454118,0.04933558
59593.00739583,-0.80760853,-0.69305187,0.06126149
59593.00751157,-0.80796739,-0.69147436,0.07317960
59593.00762732,-0.80822344,-0.68980888,0.08508840
59593.00774306,-0.80837666,-0.68805561,0.09698637
59593.00785880,-0.80842702,-0.68621480,0.10887200
59593.00797454,-0.80837452,-0.68428667,0.12074378
59593.00809028,-0.80821916,-0.68227146,0.13260019
59593.00820602,-0.80796096,-0.68016943,0.14443973
59593.00832176,-0.80759996,-0.67798085,0.15626089
59593.00843750,-0.80713620,-0.67570600,0.16806216
59593.00855324,-0.80656975,-0.67334516,0.17984205
59593.00866898,-0.80590067,-0.67089864,0.19159906
59593.00878472,-0.80512905,-0.66836675,0.20333168
59593.00890046,-0.80425499,-0.66574980,0.21503843
59593.00901620,-0.80327860,-0.66304814,0.22671782
59593.00913194,-0.80220000,-0.66026210,0.23836836
59593.00924769,-0.80101933,-0.65739203,0.24998856
59593.00936343,-0.79973675,-0.65443831,0.26157696
59593.00947917,-0.79835241,-0.65140131,0.27313207
59593.00959491,-0.79686650,-0.64828141,0.28465242
59593.00971065,-0.79527920,-0.64507902,0.29613655
59593.00982639,-0.79359071,-0.64179453,0.30758300
59593.00994213,-0.79180125,-0.63842837,0.31899031
59593.01005787,-0.78991105,-0.63498096,0.33035703
59593.01017361,-0.78792035,-0.63145275,0.34168171
59593.01028935,-0.78582940,-0.62784418,0.35296292
59593.01040509,-0.78363847,-0.62415570,0.36419921
59593.01052083,-0.78134784,-0.62038780,0.37538916
59593.01063657,-0.77895780,-0.61654095,0.38653134
59593.01075232,-0.77646866,-0.61261563,0.39762433
59593.01086806,-0.77388072,-0.60861235,0.40866673
59593.01098380,-0.77119433,-0.60453162,0.41965713
59593.01109954,-0.76840983,-0.60037395,0.43059413
59593.01121528,-0.76552757,-0.59613988,0.44147634
59593.01133102,-0.76254791,-0.59182994,0.45230237
59593.01144676,-0.75947124,-0.58744469,0.46307085
59593.01156250,-0.75629795,-0.58298467,0.47378041
59593.01167824,-0.75302844,-0.57845046,0.48442968
59593.01179398,-0.74966314,-0.57384264,0.49501731
59593.01190972,-0.74620246,-0.56916178,0.50554196
59593.01202546,-0.74264685,-0.56440849,0.51600228
59593.01214120,-0.73899677,-0.55958337,0.52639694
59593.01225694,-0.73525268,-0.55468704,0.53672462
59593.01237269,-0.73141505,-0.54972011,0.54698402
59593.01248843,-0.72748438,-0.54468322,0.55717381
59593.01260417,-0.72346116,-0.53957702,0.56729271
59593.01271991,-0.71934591,-0.53440214,0.57733943
59593.01283565,-0.71513916,-0.52915925,0.58731270
59593.01295139,-0.71084143,-0.52384902,0.59721123
59593.01306713,-0.70645328,-0.51847212,0.60703378
59593.01318287,-0.70197527,-0.51302924,0.61677909
59593.01329861,-0.69740796,-0.50752106,0.62644593
59593.01341435,-0.69275194,-0.50194830,0.63603307
59593.01353009,-0.68800781,-0.49631165,0.64553928
59593.01364583,-0.68317616,-0.49061184,0.65496336
59593.01376157,-0.67825761,-0.48484959,0.66430411
59593.01387732,-0.67325279,-0.47902563,0.67356034
59593.01399306,-0.66816234,-0.47314071,0.68273088
59593.01410880,-0.66298690,-0.46719558,0.69181455
59593.01422454,-0.65772714,-0.46119098,0.70081021
59593.01434028,-0.65238372,-0.45512769,0.70971671
59593.01445602,-0.64695733,-0.44900648,0.71853292
59593.01457176,-0.64144865,-0.44282813,0.72725771
59593.01468750,-0.63585839,-0.43659341,0.73588998
59593.01480324,-0.63018727,-0.43030313,0.74442864
59593.01491898,-0.62443599,-0.42395809,0.75287258
59593.01503472,-0.61860530,-0.41755909,0.76122075
59593.01515046,-0.61269594,-0.41110694,0.76947208
59593.01526620,-0.60670866,-0.40460248,0.77762552
59593.01538194,-0.60064422,-0.39804652,0.78568004
59593.01549769,-0.59450340,-0.39143990,0.79363460
59593.01561343,-0.58828697,-0.38478346,0.80148821
59593.01572917,-0.58199574,-0.37807805,0.80923986
59593.01584491,-0.57563050,-0.37132452,0.81688857
59593.01596065,-0.56919206,-0.36452373,0.82443337
59593.01607639,-0.56268124,-0.35767655,0.83187329
59593.01619213,-0.55609887,-0.35078385,0.83920740
59593.01630787,-0.54944579,-0.34384649,0.84643475
59593.01642361,-0.54272285,-0.33686538,0.85355444
59593.01653935,-0.53593090,-0.32984139,0.86056556
59593.01665509,-0.52907081,-0.32277542,0.86746721
59593.01677083,-0.52214345,-0.31566837,0.87425853
59593.01688657,-0.51514970,-0.30852113,0.88093864
59593.01700232,-0.50809045,-0.30133463,0.88750671
59593.01711806,-0.50096661,-0.29410978,0.89396189
59593.01723380,-0.49377908,-0.28684749,0.90030336
59593.01734954,-0.48652877,-0.27954869,0.90653033
59593.01746528,-0.47921661,-0.27221430,0.91264200
59593.01758102,-0.47184353,-0.26484527,0.91863759
59593.01769676,-0.46441047,-0.25744252,0.92451635
59593.01781250,-0.45691837,-0.25000700,0.93027752
59593.01792824,-0.44936818,-0.24253966,0.93592038
59593.01804398,-0.44176088,-0.23504144,0.94144421
59593.01815972,-0.43409742,-0.22751331,0.94684831
59593.01827546,-0.42637878,-0.21995620,0.95213200
59593.01839120,-0.41860595,-0.21237110,0.95729459
59593.01850694,-0.41077992,-0.20475896,0.96233545
59593.01862269,-0.40290167,-0.19712074,0.96725392
59593.01873843,-0.39497221,-0.18945744,0.97204940
59593.01885417,-0.38699256,-0.18177000,0.97672125
59593.01896991,-0.37896373,-0.17405943,0.98126891
59593.01908565,-0.37088673,-0.16632668,0.98569178
59593.01920139,-0.36276260,-0.15857276,0.98998931
59593.01931713,-0.35459238,-0.15079864,0.99416095
59593.01943287,-0.34637709,-0.14300532,0.99820618
59593.01954861,-0.33811779,-0.13519377,1.00212448
59593.01966435,-0.32981553,-0.12736501,1.00591536
59593.01978009,-0.32147136,-0.11952002,1.00957833
59593.01989583,-0.31308634,-0.11165980,1.01311293
59593.02001157,-0.30466155,-0.10378536,1.01651872
59593.02012732,-0.29619805,-0.09589768,1.01979526
59593.02024306,-0.28769692,-0.08799778,1.02294215
59593.02035880,-0.27915924,-0.08008666,1.02595897
59593.02047454,-0.27058610,-0.07216532,1.02884535
59593.02059028,-0.26197859,-0.06423477,1.03160092
59593.02070602,-0.25333780,-0.05629603,1.03422534
59593.02082176,-0.24466484,-0.04835009,1.03671828
59593.02093750,-0.23596080,-0.04039798,1.03907941
59593.02105324,-0.22722679,-0.03244070,1.04130845
59593.02116898,-0.21846393,-0.02447925,1.04340511
59593.02128472,-0.20967333,-0.01651467,1.04536912
59593.02140046,-0.20085610,-0.00854795,1.04720024
59593.02151620,-0.19201337,-0.00058011,1.04889824
59593.02163194,-0.18314626,0.00738784,1.05046290
59593.02174769,-0.17425590,0.01535488,1.05189403
59593.02186343,-0.16534342,0.02332001,1.05319145
59593.02197917,-0.15640995,0.03128220,1.05435499
59593.02209491,-0.14745663,0.03924046,1.05538451
59593.02221065,-0.13848460,0.04719376,1.05627988
59593.02232639,-0.12949500,0.05514109,1.05704100
59593.02244213,-0.12048896,0.06308145,1.05766775
59593.02255787,-0.11146765,0.07101383,1.05816008
59593.02267361,-0.10243220,0.07893721,1.05851791
59593.02278935,-0.09338375,0.08685060,1.05874120
59593.02290509,-0.08432347,0.09475298,1.05882993
59593.02302083,-0.07525251,0.10264336,1.05878409
59593.02313657,-0.06617201,0.11052072,1.05860369
59593.02325232,-0.05708313,0.11838408,1.05828875
59593.02336806,-0.04798702,0.12623242,1.05783931
59593.02348380,-0.03888485,0.13406476,1.05725544
59593.02359954,-0.02977776,0.14188009,1.05653720
59593.02371528,-0.02066692,0.14967743,1.05568471
59593.02383102,-0.01155349,0.15745578,1.05469805
59593.02394676,-0.00243861,0.16521416,1.05357737
59593.02406250,0.00667654,0.17295157,1.05232280
59593.02417824,0.01579082,0.18066705,1.05093452
59593.02429398,0.02490306,0.18835960,1.04941269
59593.02440972,0.03401210,0.19602825,1.04775751
59593.02452546,0.04311680,0.20367203,1.04596920
59593.02464120,0.05221598,0.21128997,1.04404799
59593.02475694,0.06130851,0.21888109,1.04199412
59593.02487269,0.07039321,0.22644444,1.03980785
59593.02498843,0.07946894,0.23397905,1.03748946
59593.02510417,0.08853455,0.24148396,1.03503926
59593.02521991,0.09758888,0.24895823,1.03245756
59593.02533565,0.10663078,0.25640091,1.02974468
59593.02545139,0.11565910,0.26381104,1.02690097
59593.02556713,0.12467271,0.27118769,1.02392680
59593.02568287,0.13367044,0.27852993,1.02082255
59593.02579861,0.14265117,0.28583681,1.01758861
59593.02591435,0.15161374,0.29310741,1.01422540
59593.02603009,0.16055703,0.30034082,1.01073334
59593.02614583,0.16947989,0.30753610,1.00711288
59593.02626157,0.17838120,0.31469235,1.00336449
59593.02637732,0.18725982,0.32180866,0.99948864
59593.02649306,0.19611462,0.32888413,0.99548583
59593.02660880,0.20494449,0.33591785,0.99135657
59593.02672454,0.21374830,0.34290893,0.98710137
59593.02684028,0.22252492,0.34985650,0.98272080
59593.02695602,0.23127326,0.35675965,0.97821540
59593.02707176,0.23999220,0.36361753,0.97358575
59593.02718750,0.24868062,0.37042925,0.96883244
59593.02730324,0.25733744,0.37719396,0.96395608
59593.02741898,0.26596154,0.38391080,0.95895728
59593.02753472,0.27455184,0.39057890,0.95383669
59593.02765046,0.28310725,0.39719744,0.94859496
59593.02776620,0.29162667,0.40376556,0.94323275
59593.02788194,0.30010903,0.41028243,0.93775075
59593.02799769,0.30855325,0.41674723,0.93214965
59593.02811343,0.31695826,0.42315914,0.92643017
59593.02822917,0.32532300,0.42951734,0.92059304
59593.02834491,0.33364639,0.43582102,0.91463900
59593.02846065,0.34192740,0.44206940,0.90856881
59593.02857639,0.35016495,0.44826166,0.90238324
59593.02869213,0.35835802,0.45439703,0.89608308
59593.02880787,0.36650556,0.46047474,0.88966913
59593.02892361,0.37460653,0.46649400,0.88314221
59593.02903935,0.38265992,0.47245405,0.87650315
59593.02915509,0.39066469,0.47835415,0.86975279
59593.02927083,0.39861983,0.48419354,0.86289199
59593.02938657,0.40652434,0.48997147,0.85592162
59593.02950232,0.41437720,0.49568723,0.84884258
59593.02961806,0.42217743,0.50134007,0.84165576
59593.02973380,0.42992404,0.50692929,0.83436207
59593.02984954,0.43761604,0.51245418,0.82696245
59593.02996528,0.44525246,0.51791403,0.81945783
59593.03008102,0.45283232,0.52330816,0.81184918
59593.03019676,0.46035467,0.52863587,0.80413745
59593.03031250,0.46781856,0.53389650,0.79632362
59593.03042824,0.47522303,0.53908938,0.78840870
59593.03054398,0.48256716,0.54421384,0.78039369
59593.03065972,0.48984999,0.54926925,0.77227960
59593.03077546,0.49707063,0.55425495,0.76406748
59593.03089120,0.50422814,0.55917031,0.75575835
59593.03100694,0.51132162,0.56401472,0.74735329
59593.03112269,0.51835017,0.56878755,0.73885335
59593.03123843,0.52531291,0.57348821,0.73025961
59593.03135417,0.53220894,0.57811610,0.72157318
59593.03146991,0.53903740,0.58267062,0.71279515
59593.03158565,0.54579741,0.58715121,0.70392664
59593.03170139,0.55248813,0.59155730,0.69496878
59593.03181713,0.55910870,0.59588832,0.68592270
59593.03193287,0.56565828,0.60014372,0.67678956
59593.03204861,0.57213605,0.60432298,0.66757051
59593.03216435,0.57854118,0.60842555,0.65826672
59593.03228009,0.58487287,0.61245093,0.64887939
59593.03239583,0.59113030,0.61639859,0.63940969
59593.03251157,0.59731269,0.62026804,0.62985884
59593.03262732,0.60341925,0.62405878,0.62022805
59593.03274306,0.60944921,0.62777035,0.61051853
59593.03285880,0.61540181,0.63140226,0.60073153
59593.03297454,0.62127629,0.63495406,0.59086829
59593.03309028,0.62707190,0.63842529,0.58093005
59593.03320602,0.63278792,0.64181552,0.57091809
59593.03332176,0.63842362,0.64512432,0.56083367
59593.03343750,0.64397828,0.64835127,0.55067808
59593.03355324,0.64945120,0.65149595,0.54045260
59593.03366898,0.65484169,0.65455798,0.53015853
59593.03378472,0.66014906,0.65753696,0.51979718
59593.03390046,0.66537265,0.66043252,0.50936987
59593.03401620,0.67051178,0.66324428,0.49887791
59593.03413194,0.67556582,0.66597190,0.48832265
59593.03424769,0.68053412,0.66861502,0.47770542
59593.03436343,0.68541605,0.67117331,0.46702757
59593.03447917,0.69021099,0.67364646,0.45629045
59593.03459491,0.69491833,0.67603414,0.44549543
59593.03471065,0.69953749,0.67833605,0.43464388
59593.03482639,0.70406787,0.68055190,0.42373718
59593.03494213,0.70850890,0.68268141,0.41277671
59593.03505787,0.71286002,0.68472431,0.40176386
59593.03517361,0.71712068,0.68668035,0.39070003
59593.03528935,0.72129033,0.68854927,0.37958662
59593.03540509,0.72536846,0.69033083,0.36842505
59593.03552083,0.72935454,0.69202482,0.35721674
59593.03563657,0.73324806,0.69363102,0.34596310
59593.03575232,0.73704855,0.69514922,0.33466555
59593.03586806,0.74075551,0.69657923,0.32332555
59593.03598380,0.74436848,0.69792087,0.31194453
59593.03609954,0.74788700,0.69917398,0.30052392
59593.03621528,0.75131062,0.70033839,0.28906518
59593.03633102,0.75463891,0.70141395,0.27756977
59593.03644676,0.75787145,0.70240053,0.26603914
59593.03656250,0.76100783,0.70329800,0.25447476
59593.03667824,0.76404766,0.70410626,0.24287809
59593.03679398,0.76699055,0.70482520,0.23125060
59593.03690972,0.76983612,0.70545472,0.21959378
59593.03702546,0.77258402,0.70599475,0.20790909
59593.03714120,0.77523389,0.70644522,0.19619803
59593.03725694,0.77778542,0.70680607,0.18446207
59593.03737269,0.78023826,0.70707726,0.17270272
59593.03748843,0.78259211,0.70725876,0.16092145
59593.03760417,0.78484668,0.70735053,0.14911977
59593.03771991,0.78700168,0.70735257,0.13729916
59593.03783565,0.78905683,0.70726488,0.12546114
59593.03795139,0.79101188,0.70708747,0.11360721
59593.03806713,0.79286658,0.70682037,0.10173886
59593.03818287,0.79462069,0.70646360,0.08985760
59593.03829861,0.79627400,0.70601721,0.07796494
59593.03841435,0.79782629,0.70548126,0.06606240
59593.03853009,0.79927736,0.70485582,0.05415147
59593.03864583,0.80062705,0.70414096,0.04223367
59593.03876157,0.80187516,0.70333678,0.03031051
59593.03887732,0.80302156,0.70244338,0.01838351
59593.03899306,0.80406608,0.70146088,0.00645418
59593.03910880,0.80500861,0.70038938,-0.00547597
59593.03922454,0.80584902,0.69922904,-0.01740543
59593.03934028,0.80658720,0.69798001,-0.02933268
59593.03945602,0.80722307,0.69664242,-0.04125621
59593.03957176,0.80775653,0.69521647,-0.05317450
59593.03968750,0.80818754,0.69370232,-0.06508605
59593.03980324,0.80851602,0.69210018,-0.07698934
59593.03991898,0.80874195,0.69041024,-0.08888287
59593.04003472,0.80886529,0.68863271,-0.10076512
59593.04015046,0.80888603,0.68676783,-0.11263458
59593.04026620,0.80880416,0.68481583,-0.12448976
59593.04038194,0.80861969,0.68277696,-0.13632915
59593.04049769,0.80833266,0.68065147,-0.14815124
59593.04061343,0.80794310,0.67843963,-0.15995454
59593.04072917,0.80745105,0.67614173,-0.17173755
59593.04084491,0.80685658,0.67375805,-0.18349877
59593.04096065,0.80615977,0.67128891,-0.19523671
59593.04107639,0.80536070,0.66873460,-0.20694989
59593.04119213,0.80445947,0.66609546,-0.21863682
59593.04130787,0.80345621,0.66337182,-0.23029601
59593.04142361,0.80235104,0.66056402,-0.24192598
59593.04153935,0.80114409,0.65767242,-0.25352527
59593.04165509,0.79983553,0.65469738,-0.26509239
59593.04177083,0.79842551,0.65163930,-0.27662589
59593.04188657,0.79691423,0.64849854,-0.28812430
59593.04200232,0.79530186,0.64527551,-0.29958615
59593.04211806,0.79358862,0.64197061,-0.31101000
59593.04223380,0.79177471,0.63858428,-0.32239440
59593.04234954,0.78986039,0.63511692,-0.33373790
59593.04246528,0.78784587,0.63156899,-0.34503906
59593.04258102,0.78573143,0.62794094,-0.35629646
59593.04269676,0.78351732,0.62423322,-0.36750865
59593.04281250,0.78120384,0.62044630,-0.37867423
59593.04292824,0.77879127,0.61658066,-0.38979176
59593.04304398,0.77627991,0.61263680,-0.40085985
59593.04315972,0.77367010,0.60861521,-0.41187709
59593.04327546,0.77096215,0.60451640,-0.42284208
59593.04339120,0.76815642,0.60034090,-0.43375342
59593.04350694,0.76525326,0.59608922,-0.44460974
59593.04362269,0.76225303,0.59176191,-0.45540966
59593.04373843,0.75915612,0.58735953,-0.46615180
59593.04385417,0.75596293,0.58288261,-0.47683481
59593.04396991,0.75267384,0.57833174,-0.48745733
59593.04408565,0.74928929,0.57370749,-0.49801800
59593.04420139,0.74580970,0.56901044,-0.50851550
59593.04431713,0.74223551,0.56424119,-0.51894848
59593.04443287,0.73856718,0.55940035,-0.52931564
59593.04454861,0.73480517,0.55448853,-0.53961563
59593.04466435,0.73094996,0.54950634,-0.54984717
59593.04478009,0.72700203,0.54445443,-0.56000896
59593.04489583,0.72296189,0.53933343,-0.57009970
59593.04501157,0.71883005,0.53414399,-0.58011811
59593.04512732,0.71460704,0.52888677,-0.59006292
59593.04524306,0.71029338,0.52356243,-0.59993287
59593.04535880,0.70588963,0.51817165,-0.60972671
59593.04547454,0.70139635,0.51271512,-0.61944319
59593.04559028,0.69681410,0.50719352,-0.62908109
59593.04570602,0.69214346,0.50160755,-0.63863917
59593.04582176,0.68738504,0.49595792,-0.64811623
59593.04593750,0.68253942,0.49024536,-0.65751105
59593.04605324,0.67760722,0.48447057,-0.66682246
59593.04616898,0.67258908,0.47863430,-0.67604926
59593.04628472,0.66748563,0.47273728,-0.68519028
59593.04640046,0.66229750,0.46678026,-0.69424438
59593.04651620,0.65702537,0.46076399,-0.70321038
59593.04663194,0.65166990,0.45468925,-0.71208717
59593.04674769,0.64623177,0.44855679,-0.72087360
59593.04686343,0.64071167,0.44236739,-0.72956857
59593.04697917,0.63511029,0.43612185,-0.73817096
59593.04709491,0.62942835,0.42982095,-0.74667970
59593.04721065,0.62366658,0.42346549,-0.75509369
59593.04732639,0.61782569,0.41705627,-0.76341187
59593.04744213,0.61190643,0.41059411,-0.77163318
59593.04755787,0.60590955,0.40407983,-0.77975658
59593.04767361,0.59983581,0.39751425,-0.78778104
59593.04778935,0.59368598,0.39089821,-0.79570554
59593.04790509,0.58746085,0.38423254,-0.80352906
59593.04802083,0.58116119,0.37751809,-0.81125062
59593.04813657,0.57478782,0.37075571,-0.81886924
59593.04825232,0.56834153,0.36394626,-0.82638395
59593.04836806,0.56182314,0.35709060,-0.83379379
59593.04848380,0.55523349,0.35018960,-0.84109782
59593.04859954,0.54857340,0.34324413,-0.84829511
59593.04871528,0.54184372,0.33625508,-0.85538475
59593.04883102,0.53504531,0.32922333,-0.86236584
59593.04894676,0.52817903,0.32214978,-0.86923750
