# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
56658.55567130,-0.48995969,0.67735314,-0.73868079
56658.55578704,-0.48392836,0.67219402,-0.74733335
56658.55590278,-0.47784344,0.66696046,-0.75590292
56658.55601852,-0.47170560,0.66165304,-0.76438857
56658.55613426,-0.46551553,0.65627237,-0.77278935
56658.55625000,-0.45927391,0.65081903,-0.78110435
56658.55636574,-0.45298145,0.64529365,-0.78933264
56658.55648148,-0.44663883,0.63969684,-0.79747332
56658.55659722,-0.44024678,0.63402922,-0.80552551
56658.55671296,-0.43380599,0.62829144,-0.81348830
56658.55682870,-0.42731720,0.62248413,-0.82136083
56658.55694444,-0.42078112,0.61660794,-0.82914223
56658.55706019,-0.41419847,0.61066352,-0.83683164
56658.55717593,-0.40757000,0.60465155,-0.84442823
56658.55729167,-0.40089643,0.59857269,-0.85193115
56658.55740741,-0.39417852,0.59242762,-0.85933959
56658.55752315,-0.38741700,0.58621702,-0.86665272
56658.55763889,-0.38061263,0.57994160,-0.87386975
56658.55775463,-0.37376617,0.57360205,-0.88098989
56658.55787037,-0.36687837,0.56719907,-0.88801235
56658.55798611,-0.35995000,0.56073337,-0.89493636
56658.55810185,-0.35298184,0.55420569,-0.90176117
56658.55821759,-0.34597464,0.54761675,-0.90848603
56658.55833333,-0.33892920,0.54096727,-0.91511019
56658.55844907,-0.33184630,0.53425800,-0.92163294
56658.55856481,-0.32472671,0.52748969,-0.92805356
56658.55868056,-0.31757123,0.52066309,-0.93437134
56658.55879630,-0.31038066,0.51377895,-0.94058560
56658.55891204,-0.30315579,0.50683805,-0.94669565
56658.55902778,-0.29589741,0.49984116,-0.95270083
56658.55914352,-0.28860635,0.49278904,-0.95860048
56658.55925926,-0.28128340,0.48568249,-0.96439395
56658.55937500,-0.27392937,0.47852230,-0.97008061
56658.55949074,-0.26654508,0.47130925,-0.97565984
56658.55960648,-0.25913135,0.46404416,-0.98113102
56658.55972222,-0.25168900,0.45672781,-0.98649357
56658.55983796,-0.24421885,0.44936104,-0.99174689
56658.55995370,-0.23672173,0.44194465,-0.99689040
56658.56006944,-0.22919846,0.43447947,-1.00192356
56658.56018519,-0.22164989,0.42696633,-1.00684581
56658.56030093,-0.21407685,0.41940605,-1.01165660
56658.56041667,-0.20648016,0.41179947,-1.01635543
56658.56053241,-0.19886069,0.40414745,-1.02094176
56658.56064815,-0.19121925,0.39645082,-1.02541511
56658.56076389,-0.18355671,0.38871043,-1.02977498
56658.56087963,-0.17587391,0.38092715,-1.03402090
56658.56099537,-0.16817169,0.37310184,-1.03815241
56658.56111111,-0.16045091,0.36523535,-1.04216905
56658.56122685,-0.15271243,0.35732857,-1.04607039
56658.56134259,-0.14495709,0.34938237,-1.04985601
56658.56145833,-0.13718575,0.34139762,-1.05352548
56658.56157407,-0.12939927,0.33337522,-1.05707842
56658.56168981,-0.12159851,0.32531603,-1.06051442
56658.56180556,-0.11378433,0.31722097,-1.06383313
56658.56192130,-0.10595760,0.30909091,-1.06703417
56658.56203704,-0.09811917,0.30092677,-1.07011721
56658.56215278,-0.09026992,0.29272943,-1.07308189
56658.56226852,-0.08241071,0.28449982,-1.07592791
56658.56238426,-0.07454240,0.27623883,-1.07865495
56658.56250000,-0.06666587,0.26794738,-1.08126271
56658.56261574,-0.05878198,0.25962638,-1.08375092
56658.56273148,-0.05089161,0.25127676,-1.08611929
56658.56284722,-0.04299562,0.24289943,-1.08836758
56658.56296296,-0.03509488,0.23449532,-1.09049554
56658.56307870,-0.02719027,0.22606536,-1.09250293
56658.56319444,-0.01928266,0.21761048,-1.09438955
56658.56331019,-0.01137292,0.20913161,-1.09615518
56658.56342593,-0.00346192,0.20062968,-1.09779963
56658.56354167,0.00444947,0.19210564,-1.09932272
56658.56365741,0.01236037,0.18356042,-1.10072430
56658.56377315,0.02026991,0.17499497,-1.10200420
56658.56388889,0.02817723,0.16641023,-1.10316229
56658.56400463,0.03608144,0.15780715,-1.10419845
56658.56412037,0.04398168,0.14918668,-1.10511255
56658.56423611,0.05187707,0.14054976,-1.10590450
56658.56435185,0.05976675,0.13189736,-1.10657423
56658.56446759,0.06764985,0.12323042,-1.10712164
56658.56458333,0.07552549,0.11454990,-1.10754669
56658.56469907,0.08339281,0.10585676,-1.10784933
56658.56481481,0.09125094,0.09715195,-1.10802953
56658.56493056,0.09909902,0.08843644,-1.10808726
56658.56504630,0.10693618,0.07971118,-1.10802253
56658.56516204,0.11476156,0.07097714,-1.10783533
56658.56527778,0.12257429,0.06223528,-1.10752570
56658.56539352,0.13037352,0.05348657,-1.10709366
56658.56550926,0.13815838,0.04473196,-1.10653927
56658.56562500,0.14592801,0.03597243,-1.10586258
56658.56574074,0.15368157,0.02720893,-1.10506367
56658.56585648,0.16141818,0.01844244,-1.10414262
56658.56597222,0.16913701,0.00967392,-1.10309954
56658.56608796,0.17683720,0.00090434,-1.10193454
56658.56620370,0.18451790,-0.00786533,-1.10064775
56658.56631944,0.19217826,-0.01663414,-1.09923930
56658.56643519,0.19981745,-0.02540111,-1.09770936
56658.56655093,0.20743461,-0.03416527,-1.09605809
56658.56666667,0.21502890,-0.04292567,-1.09428568
56658.56678241,0.22259950,-0.05168132,-1.09239230
56658.56689815,0.23014556,-0.06043128,-1.09037818
56658.56701389,0.23766626,-0.06917457,-1.08824352
56658.56712963,0.24516075,-0.07791023,-1.08598858
56658.56724537,0.25262822,-0.08663729,-1.08361358
56658.56736111,0.26006784,-0.09535480,-1.08111879
56658.56747685,0.26747879,-0.10406180,-1.07850448
56658.56759259,0.27486025,-0.11275731,-1.07577094
56658.56770833,0.28221141,-0.12144039,-1.07291847
56658.56782407,0.28953146,-0.13011007,-1.06994738
56658.56793981,0.29681958,-0.13876540,-1.06685798
56658.56805556,0.30407497,-0.14740542,-1.06365063
56658.56817130,0.31129684,-0.15602919,-1.06032566
56658.56828704,0.31848437,-0.16463574,-1.05688345
56658.56840278,0.32563679,-0.17322413,-1.05332437
56658.56851852,0.33275330,-0.18179341,-1.04964880
56658.56863426,0.33983310,-0.19034264,-1.04585715
56658.56875000,0.34687543,-0.19887087,-1.04194984
56658.56886574,0.35387950,-0.20737715,-1.03792728
56658.56898148,0.36084453,-0.21586056,-1.03378992
56658.56909722,0.36776977,-0.22432015,-1.02953822
56658.56921296,0.37465443,-0.23275499,-1.02517263
56658.56932870,0.38149776,-0.24116414,-1.02069363
56658.56944444,0.38829900,-0.24954668,-1.01610172
56658.56956019,0.39505740,-0.25790168,-1.01139738
56658.56967593,0.40177220,-0.26622822,-1.00658115
56658.56979167,0.40844268,-0.27452538,-1.00165354
56658.56990741,0.41506808,-0.28279223,-0.99661510
56658.57002315,0.42164768,-0.29102787,-0.99146637
56658.57013889,0.42818075,-0.29923139,-0.98620792
56658.57025463,0.43466655,-0.30740187,-0.98084032
56658.57037037,0.44110438,-0.31553841,-0.97536417
56658.57048611,0.44749351,-0.32364012,-0.96978005
56658.57060185,0.45383325,-0.33170609,-0.96408858
56658.57071759,0.46012288,-0.33973544,-0.95829039
56658.57083333,0.46636171,-0.34772726,-0.95238610
56658.57094907,0.47254904,-0.35568069,-0.94637637
56658.57106481,0.47868420,-0.36359484,-0.94026186
56658.57118056,0.48476649,-0.37146883,-0.93404323
56658.57129630,0.49079525,-0.37930178,-0.92772116
56658.57141204,0.49676980,-0.38709284,-0.92129634
56658.57152778,0.50268947,-0.39484113,-0.91476949
56658.57164352,0.50855362,-0.40254581,-0.90814132
56658.57175926,0.51436159,-0.41020600,-0.90141255
56658.57187500,0.52011273,-0.41782087,-0.89458392
56658.57199074,0.52580640,-0.42538957,-0.88765618
56658.57210648,0.53144198,-0.43291125,-0.88063009
56658.57222222,0.53701882,-0.44038509,-0.87350642
56658.57233796,0.54253632,-0.44781026,-0.86628595
56658.57245370,0.54799385,-0.45518592,-0.85896948
56658.57256944,0.55339081,-0.46251127,-0.85155781
56658.57268519,0.55872659,-0.46978548,-0.84405175
56658.57280093,0.56400061,-0.47700775,-0.83645213
56658.57291667,0.56921227,-0.48417727,-0.82875977
56658.57303241,0.57436100,-0.49129325,-0.82097554
56658.57314815,0.57944621,-0.49835490,-0.81310027
56658.57326389,0.58446734,-0.50536144,-0.80513485
56658.57337963,0.58942383,-0.51231207,-0.79708014
56658.57349537,0.59431513,-0.51920603,-0.78893702
56658.57361111,0.59914068,-0.52604256,-0.78070641
56658.57372685,0.60389995,-0.53282088,-0.77238919
56658.57384259,0.60859241,-0.53954025,-0.76398629
56658.57395833,0.61321753,-0.54619991,-0.75549863
56658.57407407,0.61777480,-0.55279913,-0.74692714
56658.57418981,0.62226370,-0.55933716,-0.73827278
56658.57430556,0.62668373,-0.56581329,-0.72953648
56658.57442130,0.63103439,-0.57222679,-0.72071922
56658.57453704,0.63531521,-0.57857693,-0.71182197
56658.57465278,0.63952569,-0.58486302,-0.70284571
56658.57476852,0.64366536,-0.59108435,-0.69379142
56658.57488426,0.64773377,-0.59724023,-0.68466010
56658.57500000,0.65173045,-0.60332997,-0.67545277
56658.57511574,0.65565496,-0.60935289,-0.66617044
56658.57523148,0.65950685,-0.61530832,-0.65681413
56658.57534722,0.66328569,-0.62119558,-0.64738487
56658.57546296,0.66699105,-0.62701403,-0.63788371
56658.57557870,0.67062253,-0.63276302,-0.62831169
56658.57569444,0.67417970,-0.63844189,-0.61866987
56658.57581019,0.67766218,-0.64405001,-0.60895932
56658.57592593,0.68106956,-0.64958677,-0.59918111
56658.57604167,0.68440146,-0.65505153,-0.58933632
56658.57615741,0.68765751,-0.66044368,-0.57942604
56658.57627315,0.69083733,-0.66576262,-0.56945136
56658.57638889,0.69394058,-0.67100776,-0.55941339
56658.57650463,0.69696690,-0.67617851,-0.54931324
56658.57662037,0.69991594,-0.68127428,-0.53915202
56658.57673611,0.70278737,-0.68629451,-0.52893086
56658.57685185,0.70558087,-0.69123862,-0.51865089
56658.57696759,0.70829612,-0.69610608,-0.50831325
56658.57708333,0.71093282,-0.70089633,-0.49791909
56658.57719907,0.71349066,-0.70560883,-0.48746954
56658.57731481,0.71596935,-0.71024305,-0.47696578
56658.57743056,0.71836862,-0.71479848,-0.46640897
56658.57754630,0.72068818,-0.71927460,-0.45580027
56658.57766204,0.72292778,-0.72367091,-0.44514086
56658.57777778,0.72508716,-0.72798691,-0.43443193
56658.57789352,0.72716607,-0.73222212,-0.42367466
56658.57800926,0.72916427,-0.73637606,-0.41287024
56658.57812500,0.73108155,-0.74044826,-0.40201988
56658.57824074,0.73291767,-0.74443827,-0.39112477
56658.57835648,0.73467243,-0.74834564,-0.38018613
56658.57847222,0.73634563,-0.75216992,-0.36920516
56658.57858796,0.73793707,-0.75591068,-0.35818310
56658.57870370,0.73944657,-0.75956751,-0.34712116
56658.57881944,0.74087396,-0.76313998,-0.33602057
56658.57893519,0.74221907,-0.76662771,-0.32488257
56658.57905093,0.74348175,-0.77003028,-0.31370839
56658.57916667,0.74466185,-0.77334733,-0.30249927
56658.57928241,0.74575923,-0.77657847,-0.29125646
56658.57939815,0.74677376,-0.77972333,-0.27998122
56658.57951389,0.74770534,-0.78278157,-0.26867478
56658.57962963,0.74855383,-0.78575284,-0.25733842
56658.57974537,0.74931916,-0.78863680,-0.24597338
56658.57986111,0.75000122,-0.79143312,-0.23458095
56658.57997685,0.75059993,-0.79414149,-0.22316237
56658.58009259,0.75111523,-0.79676160,-0.21171893
56658.58020833,0.75154704,-0.79929316,-0.20025190
56658.58032407,0.75189532,-0.80173587,-0.18876255
56658.58043981,0.75216002,-0.80408946,-0.17725216
56658.58055556,0.75234110,-0.80635366,-0.16572201
56658.58067130,0.75243854,-0.80852821,-0.15417340
56658.58078704,0.75245233,-0.81061287,-0.14260760
56658.58090278,0.75238246,-0.81260740,-0.13102590
56658.58101852,0.75222893,-0.81451158,-0.11942959
56658.58113426,0.75199174,-0.81632517,-0.10781997
56658.58125000,0.75167093,-0.81804799,-0.09619833
56658.58136574,0.75126653,-0.81967983,-0.08456596
56658.58148148,0.75077857,-0.82122050,-0.07292416
56658.58159722,0.75020710,-0.82266983,-0.06127423
56658.58171296,0.74955219,-0.82402765,-0.04961747
56658.58182870,0.74881390,-0.82529381,-0.03795517
56658.58194444,0.74799230,-0.82646816,-0.02628864
56658.58206019,0.74708750,-0.82755056,-0.01461918
56658.58217593,0.74609957,-0.82854090,-0.00294809
56658.58229167,0.74502864,-0.82943905,0.00872333
56658.58240741,0.74387480,-0.83024491,0.02039378
56658.58252315,0.74263820,-0.83095839,0.03206195
56658.58263889,0.74131895,-0.83157940,0.04372655
56658.58275463,0.73991721,-0.83210787,0.05538626
56658.58287037,0.73843313,-0.83254374,0.06703979
56658.58298611,0.73686687,-0.83288696,0.07868585
56658.58310185,0.73521859,-0.83313748,0.09032312
56658.58321759,0.73348849,-0.83329527,0.10195031
56658.58333333,0.73167674,-0.83336031,0.11356612
56658.58344907,0.72978355,-0.83333259,0.12516926
56658.58356481,0.72780913,-0.83321211,0.13675843
56658.58368056,0.72575368,-0.83299888,0.14833233
56658.58379630,0.72361745,-0.83269292,0.15988968
56658.58391204,0.72140065,-0.83229426,0.17142918
56658.58402778,0.71910355,-0.83180294,0.18294955
56658.58414352,0.71672638,-0.83121902,0.19444949
56658.58425926,0.71426942,-0.83054256,0.20592773
56658.58437500,0.71173293,-0.82977362,0.21738298
56658.58449074,0.70911719,-0.82891230,0.22881396
56658.58460648,0.70642250,-0.82795868,0.24021939
56658.58472222,0.70364915,-0.82691287,0.25159801
56658.58483796,0.70079744,-0.82577498,0.26294854
56658.58495370,0.69786770,-0.82454515,0.27426971
56658.58506944,0.69486024,-0.82322349,0.28556025
56658.58518519,0.69177541,-0.82181017,0.29681892
56658.58530093,0.68861353,-0.82030533,0.30804444
56658.58541667,0.68537497,-0.81870914,0.31923557
56658.58553241,0.68206009,-0.81702177,0.33039105
56658.58564815,0.67866924,-0.81524342,0.34150964
56658.58576389,0.67520281,-0.81337428,0.35259009
56658.58587963,0.67166118,-0.81141455,0.36363118
56658.58599537,0.66804474,-0.80936446,0.37463166
56658.58611111,0.66435390,-0.80722422,0.38559030
56658.58622685,0.66058907,-0.80499409,0.39650589
56658.58634259,0.65675066,-0.80267430,0.40737720
56658.58645833,0.65283911,-0.80026511,0.41820302
56658.58657407,0.64885484,-0.79776679,0.42898214
56658.58668981,0.64479830,-0.79517962,0.43971335
56658.58680556,0.64066994,-0.79250388,0.45039545
56658.58692130,0.63647022,-0.78973988,0.46102726
56658.58703704,0.63219961,-0.78688791,0.47160759
56658.58715278,0.62785859,-0.78394830,0.48213524
56658.58726852,0.62344762,-0.78092138,0.49260906
56658.58738426,0.61896722,-0.77780748,0.50302786
56658.58750000,0.61441787,-0.77460695,0.51339049
56658.58761574,0.60980009,-0.77132014,0.52369578
56658.58773148,0.60511438,-0.76794742,0.53394259
56658.58784722,0.60036127,-0.76448917,0.54412977
56658.58796296,0.59554129,-0.76094577,0.55425618
56658.58807870,0.59065497,-0.75731762,0.56432070
56658.58819444,0.58570286,-0.75360512,0.57432220
56658.58831019,0.58068552,-0.74980868,0.58425956
56658.58842593,0.57560349,-0.74592874,0.59413167
56658.58854167,0.57045736,-0.74196571,0.60393743
56658.58865741,0.56524768,-0.73792004,0.61367575
56658.58877315,0.55997504,-0.73379219,0.62334555
56658.58888889,0.55464004,-0.72958262,0.63294573
56658.58900463,0.54924325,-0.72529179,0.64247523
56658.58912037,0.54378529,-0.72092018,0.65193298
56658.58923611,0.53826677,-0.71646828,0.66131794
56658.58935185,0.53268829,-0.71193659,0.67062904
56658.58946759,0.52705048,-0.70732561,0.67986527
56658.58958333,0.52135398,-0.70263586,0.68902557
56658.58969907,0.51559940,-0.69786786,0.69810894
56658.58981481,0.50978741,-0.69302214,0.70711435
56658.58993056,0.50391863,-0.68809925,0.71604081
56658.59004630,0.49799373,-0.68309972,0.72488731
56658.59016204,0.49201338,-0.67802413,0.73365288
56658.59027778,0.48597822,-0.67287303,0.74233652
56658.59039352,0.47988895,-0.66764701,0.75093729
56658.59050926,0.47374623,-0.66234664,0.75945421
56658.59062500,0.46755075,-0.65697251,0.76788633
56658.59074074,0.46130321,-0.65152523,0.77623273
56658.59085648,0.45500430,-0.64600541,0.78449246
56658.59097222,0.44865471,-0.64041365,0.79266460
56658.59108796,0.44225517,-0.63475059,0.80074825
56658.59120370,0.43580637,-0.62901685,0.80874250
56658.59131944,0.42930905,-0.62321308,0.81664646
56658.59143519,0.42276393,-0.61733992,0.82445926
56658.59155093,0.41617173,-0.61139802,0.83218001
56658.59166667,0.40953318,-0.60538806,0.83980787
56658.59178241,0.40284904,-0.59931070,0.84734198
56658.59189815,0.39612005,-0.59316661,0.85478150
56658.59201389,0.38934695,-0.58695649,0.86212560
56658.59212963,0.38253049,-0.58068103,0.86937347
56658.59224537,0.37567145,-0.57434092,0.87652429
56658.59236111,0.36877058,-0.56793688,0.88357728
56658.59247685,0.36182866,-0.56146961,0.89053164
56658.59259259,0.35484644,-0.55493984,0.89738661
56658.59270833,0.34782473,-0.54834830,0.90414141
56658.59282407,0.34076429,-0.54169572,0.91079530
56658.59293981,0.33366591,-0.53498285,0.91734754
56658.59305556,0.32653039,-0.52821043,0.92379739
56658.59317130,0.31935852,-0.52137921,0.93014415
56658.59328704,0.31215109,-0.51448997,0.93638709
56658.59340278,0.30490892,-0.50754346,0.94252553
56658.59351852,0.29763281,-0.50054046,0.94855879
56658.59363426,0.29032356,-0.49348175,0.95448619
56658.59375000,0.28298199,-0.48636812,0.96030707
56658.59386574,0.27560893,-0.47920037,0.96602079
56658.59398148,0.26820518,-0.47197928,0.97162671
56658.59409722,0.26077158,-0.46470567,0.97712421
56658.59421296,0.25330896,-0.45738034,0.98251267
56658.59432870,0.24581814,-0.45000411,0.98779150
56658.59444444,0.23829996,-0.44257781,0.99296011
56658.59456019,0.23075525,-0.43510226,0.99801792
56658.59467593,0.22318486,-0.42757829,1.00296437
56658.59479167,0.21558963,-0.42000674,1.00779892
56658.59490741,0.20797040,-0.41238845,1.01252102
56658.59502315,0.20032803,-0.40472428,1.01713015
56658.59513889,0.19266336,-0.39701508,1.02162579
56658.59525463,0.18497725,-0.38926170,1.02600746
56658.59537037,0.17727054,-0.38146501,1.03027465
56658.59548611,0.16954411,-0.37362588,1.03442689
56658.59560185,0.16179881,-0.36574518,1.03846373
56658.59571759,0.15403550,-0.35782378,1.04238472
56658.59583333,0.14625505,-0.34986258,1.04618942
56658.59594907,0.13845832,-0.34186245,1.04987740
56658.59606481,0.13064617,-0.33382428,1.05344825
56658.59618056,0.12281949,-0.32574898,1.05690159
56658.59629630,0.11497914,-0.31763744,1.06023702
56658.59641204,0.10712599,-0.30949056,1.06345418
56658.59652778,0.09926092,-0.30130925,1.06655270
56658.59664352,0.09138479,-0.29309442,1.06953224
56658.59675926,0.08349850,-0.28484699,1.07239248
56658.59687500,0.07560291,-0.27656787,1.07513309
56658.59699074,0.06769891,-0.26825798,1.07775377
56658.59710648,0.05978737,-0.25991825,1.08025422
56658.59722222,0.05186917,-0.25154961,1.08263418
56658.59733796,0.04394520,-0.24315299,1.08489337
56658.59745370,0.03601633,-0.23472932,1.08703154
56658.59756944,0.02808346,-0.22627954,1.08904846
56658.59768519,0.02014745,-0.21780459,1.09094390
56658.59780093,0.01220920,-0.20930541,1.09271765
56658.59791667,0.00426958,-0.20078295,1.09436951
56658.59803241,-0.00367051,-0.19223816,1.09589930
56658.59814815,-0.01161021,-0.18367199,1.09730685
56658.59826389,-0.01954861,-0.17508538,1.09859200
56658.59837963,-0.02748485,-0.16647931,1.09975461
56658.59849537,-0.03541803,-0.15785471,1.10079456
56658.59861111,-0.04334727,-0.14921256,1.10171171
56658.59872685,-0.05127170,-0.14055382,1.10250597
56658.59884259,-0.05919043,-0.13187944,1.10317726
56658.59895833,-0.06710258,-0.12319039,1.10372550
56658.59907407,-0.07500727,-0.11448765,1.10415062
56658.59918981,-0.08290362,-0.10577217,1.10445258
56658.59930556,-0.09079075,-0.09704492,1.10463134
56658.59942130,-0.09866778,-0.08830689,1.10468688
56658.59953704,-0.10653384,-0.07955904,1.10461921
56658.59965278,-0.11438806,-0.07080233,1.10442831
56658.59976852,-0.12222955,-0.06203776,1.10411422
56658.59988426,-0.13005745,-0.05326629,1.10367697
56658.60000000,-0.13787088,-0.04448889,1.10311661
56658.60011574,-0.14566898,-0.03570656,1.10243319
56658.60023148,-0.15345088,-0.02692025,1.10162679
56658.60034722,-0.16121571,-0.01813095,1.10069751
56658.60046296,-0.16896261,-0.00933964,1.09964544
56658.60057870,-0.17669072,-0.00054729,1.09847070
56658.60069444,-0.18439917,0.00824511,1.09717343
56658.60081019,-0.19208710,0.01703659,1.09575375
56658.60092593,-0.19975367,0.02582617,1.09421184
56658.60104167,-0.20739802,0.03461288,1.09254785
56658.60115741,-0.21501930,0.04339573,1.09076198
56658.60127315,-0.22261666,0.05217374,1.08885442
56658.60138889,-0.23018925,0.06094595,1.08682539
56658.60150463,-0.23773623,0.06971137,1.08467510
56658.60162037,-0.24525677,0.07846902,1.08240380
56658.60173611,-0.25275001,0.08721795,1.08001173
56658.60185185,-0.26021514,0.09595716,1.07749917
56658.60196759,-0.26765131,0.10468569,1.07486638
56658.60208333,-0.27505771,0.11340257,1.07211367
56658.60219907,-0.28243350,0.12210682,1.06924134
56658.60231481,-0.28977786,0.13079748,1.06624970
56658.60243056,-0.29708998,0.13947358,1.06313908
56658.60254630,-0.30436904,0.14813416,1.05990984
56658.60266204,-0.31161423,0.15677824,1.05656232
56658.60277778,-0.31882474,0.16540487,1.05309691
56658.60289352,-0.32599978,0.17401309,1.04951398
56658.60300926,-0.33313853,0.18260193,1.04581393
56658.60312500,-0.34024021,0.19117045,1.04199717
56658.60324074,-0.34730403,0.19971769,1.03806413
56658.60335648,-0.35432919,0.20824269,1.03401523
56658.60347222,-0.36131492,0.21674451,1.02985094
56658.60358796,-0.36826043,0.22522219,1.02557171
56658.60370370,-0.37516495,0.23367481,1.02117802
56658.60381944,-0.38202772,0.24210140,1.01667035
56658.60393519,-0.38884796,0.25050105,1.01204921
56658.60405093,-0.39562492,0.25887280,1.00731510
56658.60416667,-0.40235784,0.26721573,1.00246856
56658.60428241,-0.40904597,0.27552890,0.99751012
56658.60439815,-0.41568856,0.28381140,0.99244034
56658.60451389,-0.42228488,0.29206229,0.98725976
56658.60462963,-0.42883418,0.30028066,0.98196898
56658.60474537,-0.43533575,0.30846560,0.97656858
56658.60486111,-0.44178884,0.31661619,0.97105915
56658.60497685,-0.44819275,0.32473151,0.96544132
56658.60509259,-0.45454676,0.33281068,0.95971569
56658.60520833,-0.46085015,0.34085278,0.95388292
